,total_epoch,train_loss_store,acc,f1
61,61.0,0.4313729405403137,0.77475,0.7823145687364098
62,62.0,0.43118396401405334,0.772375,0.781261261261261
63,63.0,0.42778050899505615,0.775,0.7646443514644352
64,64.0,0.42330777645111084,0.777875,0.7703837705129861
65,65.0,0.42484548687934875,0.78,0.7961547370859392
66,66.0,0.4276173710823059,0.781,0.7732919254658385
67,67.0,0.4676733911037445,0.750125,0.7883088001694378
68,68.0,0.43076416850090027,0.778,0.7824062729723107
69,69.0,0.44078516960144043,0.771625,0.7440818041742541
70,70.0,0.4392452538013458,0.768375,0.734565248531729
71,71.0,0.42850053310394287,0.77425,0.7704042715484363
72,72.0,0.43179818987846375,0.770125,0.7862373590607927
73,73.0,0.4195508658885956,0.78125,0.7917162580338015
74,74.0,0.41706374287605286,0.78325,0.7733925771040251
75,75.0,0.4128379821777344,0.787875,0.7841241572319042
76,76.0,0.4306395947933197,0.77975,0.8002720471548402
77,77.0,0.4078930914402008,0.7895,0.7968146718146718
78,78.0,0.4187808930873871,0.783625,0.7682420672111395
79,79.0,0.4022678732872009,0.792625,0.8021466905187835
80,80.0,0.41201838850975037,0.7835,0.7988385598141695
81,81.0,0.4061602056026459,0.791625,0.7960856269113149
82,82.0,0.4021357297897339,0.795,0.7813916288989603
83,83.0,0.40359386801719666,0.7895,0.7677241379310344
84,84.0,0.39204686880111694,0.80225,0.7940104166666667
85,85.0,0.38763511180877686,0.797125,0.8079062610959877
86,86.0,0.3880036175251007,0.8,0.8151143979662584
87,87.0,0.387561559677124,0.803125,0.8084640642101423
88,88.0,0.38343581557273865,0.8055,0.809079754601227
89,89.0,0.37925270199775696,0.805375,0.8157614483493079
90,90.0,0.37456014752388,0.8095,0.8110119047619049
91,91.0,0.3791806697845459,0.807375,0.7961370551660273
92,92.0,0.3714466392993927,0.810125,0.8056301983365325
93,93.0,0.3667534589767456,0.814125,0.8157144627587062
94,94.0,0.36376190185546875,0.8125,0.8150887573964497
95,95.0,0.3654819130897522,0.811625,0.8188048575207406
96,96.0,0.3626832962036133,0.814125,0.8184592845806372
97,97.0,0.3594738841056824,0.8175,0.817591204397801
98,98.0,0.35492441058158875,0.819375,0.82140650105055
99,99.0,0.3543804883956909,0.8205,0.8209922712540514
